community_id,community_name,state,year,population,youth_population,median_income,poverty_rate,pct_bachelors,tennis_courts_per_100k,pop_density,d1_players,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,d1_rate_per_100k
C0215,NY Community 215,NY,2024,31892,6682,50461,36.5,25.38,1.412,201.6,0,0.3686,0.6158,-1.4629,0.018,0.5793,-0.7287,0.0
C0216,FL Community 216,FL,2024,16956,3998,41289,27.8,19.09,0.05,761.9,0,1.8936,0.1316,0.2279,-2.0198,-0.2249,-0.818,0.0
C0217,OR Community 217,OR,2024,25808,5571,70559,31.8,29.51,2.579,528.7,0,0.96,-1.2837,-0.8435,0.3699,0.6078,0.4254,0.0
C0218,MI Community 218,MI,2024,95824,18602,83012,27.17,39.77,3.193,2132.3,0,-0.1882,1.0899,-0.6865,1.3908,0.754,-0.6598,0.0
C0219,VA Community 219,VA,2024,58704,13164,33456,38.39,29.42,0.414,592.2,0,-0.2693,0.5355,-0.5779,-1.4729,0.6109,-0.9183,0.0
C0220,GA Community 220,GA,2024,171002,36067,53260,29.35,27.95,1.304,523.1,0,-0.5163,0.1988,-0.4356,-0.319,-0.6681,0.8245,0.0
C0221,NY Community 221,NY,2024,54292,10931,81446,29.59,30.08,3.738,301.0,0,-0.4807,0.8519,-0.5671,-0.0642,0.0434,-1.5283,0.0
C0222,MO Community 222,MO,2024,37232,7765,100408,14.7,41.62,0.05,739.6,0,-1.0477,1.0849,1.2431,-0.8902,0.7146,-0.803,0.0
C0223,GA Community 223,GA,2024,75084,14408,33468,35.21,30.89,2.01,833.3,0,0.2597,1.3816,0.6026,0.5326,-1.5851,1.0069,0.0
C0224,WI Community 224,WI,2024,70458,16639,59685,32.43,37.31,3.488,627.7,0,-0.5981,-0.5393,-0.6018,0.2696,0.0913,-0.7062,0.0
C0225,CO Community 225,CO,2024,140423,28660,60277,29.13,42.81,3.023,1079.4,0,0.117,-0.2032,0.5282,-1.6943,0.6101,0.4371,0.0
C0226,NY Community 226,NY,2024,63574,14568,33444,33.83,16.69,1.783,148.0,0,0.0721,-1.5983,-1.1462,-0.5185,3.2285,0.804,0.0
C0227,GA Community 227,GA,2024,59284,12572,51332,42.91,26.03,0.888,250.9,0,2.1337,0.8124,0.7756,-0.1673,0.693,0.7534,0.0
C0228,WA Community 228,WA,2024,98235,17897,75154,22.99,48.36,1.664,2566.1,0,-1.0893,-0.5381,0.6989,0.5224,-0.4446,1.2159,0.0
C0229,TN Community 229,TN,2024,96522,20114,64928,25.45,40.71,1.429,188.1,0,-1.5059,0.3985,1.5261,1.8518,0.7913,-0.1246,0.0
C0230,NY Community 230,NY,2024,79026,16827,99383,14.66,42.76,5.435,1649.4,0,-0.4564,-0.1811,-0.6603,0.1026,1.2032,-2.0646,0.0
C0231,CO Community 231,CO,2024,509672,96581,125004,19.32,50.5,4.307,279.1,2,-0.719,0.1891,-0.7087,-2.0384,1.4688,-0.5038,0.3924
C0232,PA Community 232,PA,2024,237549,57132,56326,34.33,31.67,4.085,1340.1,0,-0.0041,-1.5149,-0.6153,-0.1445,-0.264,1.7847,0.0
C0233,GA Community 233,GA,2024,190451,46017,52575,28.77,17.95,0.791,234.2,0,-0.6553,-0.1172,0.1945,2.2233,-0.7998,0.3797,0.0
C0234,MA Community 234,MA,2024,28569,5205,50700,28.17,26.59,3.807,163.4,0,0.815,-0.0438,0.9236,0.5266,-0.3081,0.7645,0.0
C0235,MA Community 235,MA,2024,137423,29077,96101,17.71,38.54,5.402,1850.8,3,0.8346,0.4818,-0.7451,1.6207,-0.7906,0.8663,2.183
C0236,GA Community 236,GA,2024,60648,12826,103258,19.13,51.35,4.55,505.9,0,-0.3994,0.7035,-0.0592,0.8327,0.6813,-0.1244,0.0
C0237,VA Community 237,VA,2024,14794,3563,66861,26.49,35.15,5.855,1941.0,0,0.1497,0.3209,0.985,-0.4902,-0.2834,-1.0118,0.0
C0238,MI Community 238,MI,2024,43973,8622,42302,30.35,6.54,0.05,516.2,0,-1.4304,-0.3713,0.7185,-1.2394,1.9751,0.557,0.0
C0239,IL Community 239,IL,2024,37659,6269,63102,26.11,20.48,1.654,432.6,0,-2.2101,-0.5176,1.9903,0.3903,-0.9562,0.3834,0.0
C0240,AZ Community 240,AZ,2024,74876,14474,88712,19.15,22.24,3.465,511.6,0,0.3765,-0.0456,0.4853,0.1962,1.1838,0.2763,0.0
C0241,MN Community 241,MN,2024,69018,15167,73465,27.72,41.82,1.384,1707.6,0,-0.5566,-1.8701,-1.0541,1.0696,-1.0978,-2.0192,0.0
C0242,MI Community 242,MI,2024,60765,14945,56673,32.07,32.86,5.313,1694.3,0,-2.4322,-0.7906,0.5429,0.3167,0.7534,0.1206,0.0
C0243,TX Community 243,TX,2024,77255,16401,41104,22.17,36.5,4.344,510.0,0,0.9773,0.6117,-0.0859,-0.9183,-1.638,0.1254,0.0
C0244,VA Community 244,VA,2024,168489,35099,52246,27.1,28.64,0.433,283.3,0,-0.0171,0.1142,1.2097,1.8593,-1.1473,-0.1525,0.0
C0245,FL Community 245,FL,2024,67408,12174,48720,33.05,19.38,0.05,1020.4,0,0.2607,1.9048,-2.1182,-0.6237,0.3307,-1.3151,0.0
C0246,NY Community 246,NY,2024,137587,32492,77170,22.44,36.2,4.42,289.0,1,-0.4469,-0.2142,-0.2391,-0.5146,0.4227,0.9729,0.7268
C0247,PA Community 247,PA,2024,133838,30974,53006,32.81,41.18,1.297,1678.6,0,0.5916,-1.3165,-0.0612,0.6702,0.0542,-0.5433,0.0
C0248,IL Community 248,IL,2024,136609,23175,65102,28.55,30.22,0.05,1056.4,0,-0.7579,-0.7533,0.5769,-0.5713,0.8739,0.586,0.0
C0249,CA Community 249,CA,2024,76946,19288,93543,20.11,35.24,3.411,703.1,0,-0.5253,-0.6279,0.9437,1.3824,1.0615,0.3803,0.0
C0250,OR Community 250,OR,2024,199925,39474,101885,22.35,43.43,3.241,149.0,0,-0.5402,1.5343,-0.2511,-1.3202,0.2293,-0.9978,0.0
C0251,TN Community 251,TN,2024,44535,9489,74221,16.67,35.01,5.959,526.3,0,0.3851,0.4386,-0.3013,-0.4605,1.1296,-0.6317,0.0
C0252,NY Community 252,NY,2024,104584,22128,74902,29.13,30.06,5.371,432.1,0,-0.0021,0.7108,0.0622,0.3048,-0.3811,-1.457,0.0
C0253,CA Community 253,CA,2024,341884,86738,97104,16.01,34.54,3.042,6876.0,1,0.3616,0.329,0.9319,0.4537,1.4998,-1.0562,0.2925
C0254,CO Community 254,CO,2024,45108,8956,88206,20.81,44.39,1.971,866.7,0,0.1665,-0.0975,-1.3105,0.9153,-1.6978,0.3398,0.0
C0255,GA Community 255,GA,2024,64775,11846,54385,30.59,36.9,1.893,204.6,0,-0.2675,-0.3522,1.0226,0.2057,-0.0855,-0.6499,0.0
C0256,TX Community 256,TX,2024,53017,14341,51537,21.85,14.97,2.698,340.3,0,-0.2964,0.6932,-0.5732,-0.4634,-1.2807,1.2647,0.0
C0257,WA Community 257,WA,2024,48411,8896,65016,32.36,30.24,2.713,487.4,0,-0.6613,0.8756,-0.5287,0.0906,0.4455,-0.985,0.0
C0258,GA Community 258,GA,2024,132503,29394,92845,27.88,43.67,5.223,280.0,1,-1.5355,0.3978,0.2515,-0.9601,-0.1592,0.9052,0.7547
C0259,NC Community 259,NC,2024,74523,15626,56777,26.36,33.23,5.317,1378.0,0,-0.7739,-0.8446,1.4502,-1.6186,0.2333,-2.2808,0.0
C0260,IL Community 260,IL,2024,102191,23416,84286,23.63,32.33,1.93,231.9,1,-0.3599,-0.3953,0.404,0.1424,1.0358,0.9136,0.9786
C0261,OH Community 261,OH,2024,38440,9425,72314,23.72,41.29,1.963,330.0,0,-0.0403,1.3955,1.7441,-0.1674,0.8683,-1.5575,0.0
C0262,IL Community 262,IL,2024,24985,4460,70430,23.74,30.75,2.975,41.9,0,0.5404,-0.2985,-0.8158,-0.0786,-0.099,0.5556,0.0
C0263,NY Community 263,NY,2024,160711,34316,87176,21.89,45.44,5.924,219.8,1,-0.0206,-0.9955,0.1633,0.4106,-0.726,-0.41,0.6222
C0264,CO Community 264,CO,2024,43937,11923,90237,23.31,39.03,1.444,288.4,1,-1.0985,-0.7192,-0.9379,0.5992,-0.5953,1.1763,2.276
C0265,WI Community 265,WI,2024,52317,11553,52741,27.53,37.04,1.588,786.5,0,1.417,0.5091,-1.9545,0.1113,0.1346,0.6888,0.0
C0266,GA Community 266,GA,2024,127439,26239,84804,27.02,42.6,4.367,3569.7,0,-0.0687,0.6189,0.3139,1.0394,0.2852,0.0172,0.0
C0267,VA Community 267,VA,2024,23731,4870,43880,35.73,23.56,0.05,300.2,0,-0.7502,0.8549,-0.4068,-0.6415,0.3341,-0.7182,0.0
C0268,WA Community 268,WA,2024,31492,6669,99579,24.21,34.44,0.866,1042.1,0,1.1077,0.8714,-0.8947,0.1375,1.7547,1.0612,0.0
C0269,CO Community 269,CO,2024,27734,6323,87212,25.25,29.53,5.668,849.8,0,-1.6187,0.0908,-0.9218,0.8935,-1.0775,0.0324,0.0
C0270,AZ Community 270,AZ,2024,37721,9294,29860,36.9,14.93,0.05,3280.2,0,0.0497,-1.7997,-0.1349,-1.2688,-0.6682,-0.4527,0.0
C0271,MA Community 271,MA,2024,76532,19622,51541,34.45,19.73,3.256,3904.4,0,0.5122,-0.095,-0.5017,-1.1956,-1.0748,-0.695,0.0
C0272,FL Community 272,FL,2024,56819,12033,55606,27.49,32.23,1.712,1432.6,0,-1.5474,-1.8999,-1.0318,0.2509,-0.5605,-0.225,0.0
C0273,GA Community 273,GA,2024,46150,9959,50795,27.75,13.48,2.472,1333.7,0,-0.5106,-0.8757,-2.05,1.7078,-0.0164,-0.3129,0.0
C0274,MO Community 274,MO,2024,130106,25794,54706,33.68,27.62,0.833,3701.4,0,-0.193,2.1974,-0.3704,-1.7569,2.3191,0.0667,0.0
C0275,WI Community 275,WI,2024,59980,14012,74918,24.26,29.64,3.013,679.3,0,-0.8304,0.4663,-0.8609,0.4465,-0.1516,1.015,0.0
C0276,NC Community 276,NC,2024,70249,15006,85771,18.49,43.86,3.17,803.6,0,-0.5951,-0.8986,1.2313,0.296,0.1461,-1.0033,0.0
C0277,WA Community 277,WA,2024,86933,21791,83906,18.04,35.58,3.373,617.1,0,0.8321,-0.9769,-0.6673,1.869,1.1483,1.3809,0.0
C0278,OR Community 278,OR,2024,58479,14408,49888,27.28,33.79,2.744,1005.3,0,-0.8217,-0.849,-0.8874,0.4046,0.7666,-0.9003,0.0
C0279,WA Community 279,WA,2024,160188,40415,80524,25.73,31.46,2.159,593.4,0,-0.9599,-0.5929,-0.8286,0.1054,-0.1886,-0.2832,0.0
C0280,MN Community 280,MN,2024,51452,11443,54446,32.66,23.53,1.503,1507.7,0,0.6604,0.7943,1.3443,0.0581,-0.7912,0.6892,0.0
C0281,GA Community 281,GA,2024,26013,6679,74021,22.57,42.0,1.881,4558.5,0,-0.3038,-1.9224,1.587,0.0435,1.3395,0.1075,0.0
C0282,CA Community 282,CA,2024,43562,8378,71197,26.81,33.51,3.292,3035.8,0,-0.3871,0.6931,-1.3338,-0.8979,0.2577,0.0453,0.0
C0283,MN Community 283,MN,2024,26512,5602,80899,21.61,21.87,5.531,2288.5,0,-1.1361,-0.3619,-0.2853,0.1791,-1.4366,-1.6034,0.0
C0284,PA Community 284,PA,2024,132038,31528,39228,31.49,24.34,0.05,199.5,0,0.8201,-0.6696,-0.204,-0.2573,-0.6611,-2.4675,0.0
C0285,CA Community 285,CA,2024,26952,6200,23553,34.84,11.07,0.293,379.3,0,-1.6504,1.5524,-0.6309,1.1095,1.2727,0.5373,0.0
C0286,NC Community 286,NC,2024,82576,15267,65750,21.5,31.32,5.639,225.6,1,1.3178,-1.1921,0.1307,0.432,-1.4618,-1.1961,1.211
C0287,OH Community 287,OH,2024,73767,14277,95567,20.32,27.43,5.838,721.0,1,-0.0914,-0.6027,0.204,1.0949,-0.5002,1.3674,1.3556
C0288,FL Community 288,FL,2024,190294,45295,34620,38.09,19.02,0.05,403.0,0,-0.8975,-1.1477,2.5588,0.0273,-0.7414,0.2218,0.0
C0289,AZ Community 289,AZ,2024,24332,5065,53180,35.25,29.22,3.188,4748.9,0,0.6632,0.7856,1.4009,-0.3593,-1.643,1.4697,0.0
C0290,AZ Community 290,AZ,2024,69311,16318,46950,32.54,16.59,0.05,1818.5,0,0.495,1.2632,0.4417,-0.6163,0.4444,0.8444,0.0
C0291,OH Community 291,OH,2024,40060,9596,79781,21.71,30.56,3.096,1943.2,0,0.348,0.2203,-0.1558,-0.6042,-0.8321,0.8331,0.0
C0292,WI Community 292,WI,2024,55673,12186,82117,23.6,43.13,5.247,124.8,0,0.1175,-0.4578,1.5107,0.6424,0.8305,-1.9882,0.0
C0293,NY Community 293,NY,2024,40929,9812,67968,32.88,26.56,1.271,303.0,0,1.1834,-1.5924,-2.5474,0.3899,-0.5689,-0.8933,0.0
C0294,MO Community 294,MO,2024,42153,9213,58852,30.58,35.04,0.05,843.3,0,1.3279,0.0414,0.1125,0.1177,0.2558,0.0762,0.0
C0295,MA Community 295,MA,2024,54323,12101,64154,32.38,23.75,6.577,247.0,0,0.2827,-0.3925,0.5427,0.1624,0.3964,0.0578,0.0
C0296,VA Community 296,VA,2024,17055,3938,85004,19.94,38.91,1.936,294.6,0,-1.0018,0.6896,0.167,-2.2086,0.1532,0.7178,0.0
C0297,MA Community 297,MA,2024,50311,12092,35349,34.68,28.81,2.326,949.6,0,0.1933,0.4961,-0.6285,1.4799,1.1753,1.4944,0.0
C0298,CO Community 298,CO,2024,13207,3004,91448,23.15,59.71,3.759,2973.4,0,0.0755,-0.2274,1.6852,0.9978,0.3502,-0.8441,0.0
C0299,CA Community 299,CA,2024,16269,3545,66080,28.46,27.96,2.338,745.7,0,-0.4061,-0.0918,-0.3161,-0.4278,-0.9759,0.0729,0.0
C0300,IL Community 300,IL,2024,14103,2893,71856,16.12,46.96,1.141,278.8,0,2.1188,-0.2122,0.168,-1.4476,1.5003,-1.2732,0.0
C0301,MO Community 301,MO,2024,35439,8004,64876,26.63,30.51,2.371,1708.1,0,0.3892,-0.3207,0.1573,0.1136,0.125,-1.0884,0.0
C0302,AZ Community 302,AZ,2024,148233,29495,40730,37.89,36.77,1.207,1219.8,0,-0.3326,-0.7183,-1.5344,-0.622,0.5488,-0.989,0.0
C0303,WA Community 303,WA,2024,300492,64977,61756,21.88,32.7,3.932,1040.2,1,-0.3725,0.0391,0.8539,0.9345,0.1602,-0.4466,0.3328
C0304,FL Community 304,FL,2024,44952,9416,46323,25.29,19.42,4.174,138.2,0,0.0723,0.7507,-0.7271,1.1571,1.0665,0.5145,0.0
C0305,GA Community 305,GA,2024,40553,8936,48241,32.33,27.47,0.057,351.0,0,-0.9229,0.5185,-1.9498,-2.0529,-1.1014,0.0321,0.0
C0306,PA Community 306,PA,2024,30795,8145,112305,10.59,43.71,4.498,506.6,0,0.4245,0.8939,-0.0242,-0.4163,0.3742,0.9982,0.0
C0307,WI Community 307,WI,2024,81906,17107,115355,16.63,51.95,3.058,264.2,0,0.1607,-1.0696,-0.3677,-0.2401,2.3054,0.7499,0.0
C0308,FL Community 308,FL,2024,36323,7186,69776,29.64,34.27,3.244,184.0,0,-1.0768,0.4498,-0.8509,-0.4654,1.199,0.5483,0.0
C0309,TN Community 309,TN,2024,66942,14422,75146,23.16,40.34,1.976,4405.0,0,-0.7825,-0.0586,0.4553,1.6386,0.9616,-1.5741,0.0
C0310,OR Community 310,OR,2024,67818,12960,64366,29.93,41.58,3.903,1600.9,0,-2.1365,-0.4439,-0.1854,-0.2982,1.1767,0.5262,0.0
C0311,FL Community 311,FL,2024,128333,31045,71344,25.05,36.72,0.711,1267.3,0,0.2736,0.1954,-1.448,-0.3734,-1.033,1.0435,0.0
C0312,FL Community 312,FL,2024,25109,4825,103689,30.23,42.75,3.162,615.3,0,0.7616,0.0591,-0.6436,0.187,-1.083,1.836,0.0
C0313,GA Community 313,GA,2024,41878,7949,25578,35.11,6.0,2.388,1449.8,0,-0.0128,-2.6856,-0.0972,0.9458,-1.4885,-1.4619,0.0
C0314,TN Community 314,TN,2024,70294,16391,54377,39.26,24.91,2.2,1106.4,0,-0.4007,1.1716,-0.2404,-0.0362,-0.8983,0.2685,0.0
C0315,IL Community 315,IL,2024,81594,20611,95826,13.58,46.13,4.887,150.4,0,-0.4131,0.2129,0.2074,-0.4774,-2.5078,-0.8363,0.0
C0316,TX Community 316,TX,2024,51398,13472,64702,31.37,33.82,0.05,4361.4,0,0.427,0.9915,-1.8008,1.9433,0.8099,-0.4139,0.0
C0317,AZ Community 317,AZ,2024,21383,4355,95321,20.55,52.43,5.703,199.8,0,-1.2057,0.8234,1.6706,-1.3938,1.1095,1.8177,0.0
C0318,CA Community 318,CA,2024,78719,16805,50219,33.96,33.23,0.529,231.9,0,0.0012,2.4916,0.5943,-0.2842,-0.2368,0.5669,0.0
C0319,MO Community 319,MO,2024,41367,9502,68143,24.1,29.65,3.523,344.5,1,1.1292,-1.0429,-0.4376,-0.6195,-1.3846,-0.3249,2.4174
C0000,MN Community 000,MN,2025,90477,19140,38745,32.93,17.19,0.801,87.0,0,-1.8038,-0.2453,-0.7193,1.3856,0.3442,1.2341,0.0
C0001,VA Community 001,VA,2025,55908,11138,79543,28.2,38.76,4.357,1824.5,0,0.2392,-1.4053,-1.5176,-0.788,0.4666,0.8471,0.0
C0002,TN Community 002,TN,2025,15212,3126,86519,24.0,40.63,0.773,254.5,0,2.4424,-0.7688,1.4521,0.3501,-0.1293,0.3118,0.0
C0003,VA Community 003,VA,2025,26561,5536,70085,30.76,31.2,1.856,2243.1,0,0.6895,0.7607,-0.667,2.2701,-0.1645,1.6523,0.0
C0004,MA Community 004,MA,2025,103828,26326,84726,28.5,47.2,2.292,4296.1,0,1.7555,1.2934,0.8499,0.1791,-0.2739,-1.9953,0.0
C0005,AZ Community 005,AZ,2025,145116,34888,79553,20.82,42.86,3.774,1017.2,2,-0.0971,-0.4417,1.9507,0.2837,1.0948,-0.4259,1.3782
C0006,TX Community 006,TX,2025,59936,13799,75669,24.48,48.55,6.006,1095.8,0,0.3308,0.6109,0.1654,0.5691,-0.637,-1.1836,0.0
C0007,WA Community 007,WA,2025,8682,2128,71526,26.49,26.5,2.981,39.4,0,0.5108,0.3707,0.1622,1.1508,-0.5708,-1.3069,0.0
C0008,MN Community 008,MN,2025,37786,7639,78379,18.25,36.72,2.245,220.5,0,-0.2003,-0.2265,0.3209,-0.1563,1.1374,-1.9858,0.0
C0009,NY Community 009,NY,2025,59993,15788,85511,26.77,34.29,4.059,901.7,0,-0.1955,-0.16,0.7559,-0.1258,-0.4126,0.3342,0.0
C0010,OR Community 010,OR,2025,53452,12388,85829,21.05,27.35,4.404,1652.7,1,0.6468,-0.4634,0.1762,1.2479,-0.5724,-1.4179,1.8708
C0011,CO Community 011,CO,2025,123426,26765,23437,28.44,17.7,0.063,734.4,0,-1.6105,0.3607,0.4734,0.5062,0.4301,0.6105,0.0
C0012,PA Community 012,PA,2025,197212,44155,57655,26.48,31.03,1.854,271.4,0,-0.2113,-0.312,-0.3663,0.2824,0.6851,0.397,0.0
C0013,OR Community 013,OR,2025,92381,23862,80397,25.85,31.65,4.726,2964.5,0,0.3411,0.0196,0.417,-0.5906,-0.4414,0.291,0.0
C0014,TN Community 014,TN,2025,95364,24103,40245,30.73,24.95,1.636,1199.6,0,-0.4232,-0.0028,0.5549,-0.1587,0.4745,2.2017,0.0
C0015,MA Community 015,MA,2025,23721,5151,74422,27.66,31.31,1.659,2270.7,0,0.9129,-0.3387,0.1863,1.5454,-1.4327,-0.4777,0.0
C0016,AZ Community 016,AZ,2025,55390,12288,50218,31.6,21.17,1.039,1703.7,0,-0.9159,0.4269,-0.3438,-0.3091,0.7106,-1.0048,0.0
C0017,MN Community 017,MN,2025,14558,3271,98740,25.41,37.42,4.279,1136.0,0,-0.9787,-0.3253,0.8013,0.9703,-0.5087,1.0322,0.0
C0018,TX Community 018,TX,2025,59912,11409,73047,24.2,45.07,2.2,1220.6,0,-1.1554,1.298,-0.1723,0.2821,-0.9542,1.1448,0.0
C0019,OH Community 019,OH,2025,66318,16206,61822,28.31,30.25,2.378,568.5,0,-0.086,0.8986,-0.2733,1.9843,-0.1501,0.0863,0.0
C0020,NC Community 020,NC,2025,200909,41085,82904,22.9,31.0,1.94,82.8,0,0.0066,0.2022,0.658,0.333,1.2007,1.3235,0.0
C0021,FL Community 021,FL,2025,174186,29143,91502,27.66,49.35,3.575,1701.3,1,-0.3984,0.7528,-0.1652,-1.856,0.1003,-0.2031,0.5741
C0022,TX Community 022,TX,2025,213410,43177,82438,23.6,40.89,4.456,942.0,0,0.1282,-2.5458,0.0115,1.3269,-0.642,-0.5558,0.0
C0023,TN Community 023,TN,2025,86616,20208,61237,23.18,25.13,0.05,1865.8,0,-0.2799,0.6068,-0.0473,-2.1956,-0.572,-0.7317,0.0
C0024,IL Community 024,IL,2025,13177,2905,40009,37.34,22.0,3.105,521.3,0,0.3282,1.0104,0.9039,-0.7287,-1.292,-1.4838,0.0
C0025,TX Community 025,TX,2025,126140,25979,78950,20.14,23.94,0.976,188.8,0,1.1678,-1.0379,-0.8165,-1.1638,-0.0887,-0.1951,0.0
C0026,MN Community 026,MN,2025,170833,34378,84234,19.92,25.09,3.433,6780.2,0,1.4284,-1.4492,-0.4204,-2.5598,-0.6084,0.0946,0.0
C0027,AZ Community 027,AZ,2025,80839,15715,95534,23.4,45.81,4.909,439.5,0,0.0086,0.7141,-0.2283,1.5834,1.4047,0.134,0.0
C0028,WA Community 028,WA,2025,172437,48302,86362,17.71,24.99,3.862,1173.2,1,2.0539,1.0322,-1.2335,0.7131,0.334,0.2225,0.5799
C0029,NC Community 029,NC,2025,57999,10851,136106,12.12,66.25,5.774,1891.2,0,0.0171,-0.3623,-0.1042,0.105,-0.137,-2.6352,0.0
C0030,OH Community 030,OH,2025,72254,16993,70474,24.13,20.13,2.7,810.8,0,-1.4063,0.2343,0.0798,0.3546,-0.5926,0.888,0.0
C0031,MI Community 031,MI,2025,125333,22897,72413,27.12,43.59,5.334,251.8,1,-0.9812,0.4357,-0.3551,-1.3288,-2.5033,-0.7515,0.7979
C0032,MI Community 032,MI,2025,94826,22844,82455,28.43,41.79,2.004,383.5,0,1.5685,0.6991,-0.3176,0.3771,0.0889,0.3453,0.0
C0033,MN Community 033,MN,2025,30788,6367,73997,18.13,29.2,4.388,1248.2,0,-0.564,-0.601,-0.3601,1.895,0.5138,-0.2889,0.0
C0034,OH Community 034,OH,2025,41010,9158,36596,38.58,17.2,0.05,249.6,0,1.0734,-1.3669,1.9202,-0.2197,-1.3951,-0.3751,0.0
C0035,NC Community 035,NC,2025,89556,23372,69541,27.04,21.33,4.541,1939.2,0,-1.1299,-1.5918,-0.8452,0.4303,-1.8089,-0.576,0.0
C0036,MA Community 036,MA,2025,174878,38703,67970,29.11,24.93,0.855,1569.0,0,0.1534,-2.0266,-1.023,-0.1585,0.3502,-1.2306,0.0
C0037,MI Community 037,MI,2025,49072,11124,78289,26.44,42.49,3.215,235.4,0,-0.1879,-0.2346,0.2766,1.9706,-0.1913,-1.7664,0.0
C0038,OH Community 038,OH,2025,71434,17746,118444,8.02,53.98,2.956,1793.0,0,0.5864,0.989,-1.6965,1.9227,-0.3964,-1.0168,0.0
C0039,NY Community 039,NY,2025,99416,21871,61504,22.02,19.44,2.345,2313.6,0,-1.2724,0.5172,-0.3356,1.0206,-1.2551,-0.5595,0.0
C0040,MN Community 040,MN,2025,62207,17150,46412,31.45,37.21,3.949,1754.8,0,1.2503,0.2675,0.4369,1.0165,-0.047,-1.5258,0.0
C0041,VA Community 041,VA,2025,134926,35648,97868,25.23,42.22,6.109,5564.2,1,-1.372,1.0266,1.08,-1.7455,-0.645,1.3226,0.7411
C0042,CO Community 042,CO,2025,50779,11063,96508,28.82,41.05,3.499,517.7,0,0.2648,0.569,0.6913,-1.2438,-1.0811,-0.7933,0.0
C0043,IL Community 043,IL,2025,35191,8380,89516,24.2,25.76,0.722,567.7,0,1.9637,-0.3175,-2.6887,-0.9692,-0.2597,2.3358,0.0
C0044,FL Community 044,FL,2025,25552,6093,51987,30.88,20.99,0.05,203.3,0,1.1155,-0.2216,-1.6625,0.1087,-0.0852,-0.5703,0.0
C0045,GA Community 045,GA,2025,28618,7854,22000,44.98,18.68,4.032,851.6,0,1.1703,0.2827,0.2487,-0.4383,0.4251,1.4774,0.0
C0046,NY Community 046,NY,2025,41142,10375,93581,21.16,37.95,3.972,569.6,0,0.3696,-0.5708,-0.1685,-0.3399,-0.7524,-1.509,0.0
C0047,WA Community 047,WA,2025,59770,11292,61813,24.63,29.77,1.692,444.7,0,0.1042,-0.1329,-1.0598,-0.1739,-1.6922,0.7113,0.0
C0048,WI Community 048,WI,2025,6588,1374,55339,29.52,20.47,0.05,2290.4,0,-2.0115,-1.0961,-0.9692,-1.6755,-0.0489,-0.3362,0.0
C0049,AZ Community 049,AZ,2025,50235,9975,55848,32.45,19.64,0.586,13144.3,0,0.44,1.2346,-1.3783,-1.8187,-0.4501,0.4384,0.0
C0050,CA Community 050,CA,2025,52372,13631,22000,32.75,6.0,0.834,474.8,0,-1.4708,1.6727,-0.113,-0.3202,-1.1168,-1.1567,0.0
C0051,MI Community 051,MI,2025,7747,1552,50193,40.34,26.06,1.57,233.2,0,0.6018,-1.0413,0.8279,-1.2421,-0.2959,-0.6587,0.0
C0052,AZ Community 052,AZ,2025,52672,11043,58282,31.19,32.5,1.865,1855.8,0,0.12,0.2075,-0.4423,0.4608,0.4287,1.1577,0.0
C0053,MN Community 053,MN,2025,77344,15612,56546,32.73,38.06,3.941,235.7,1,-0.1723,-0.3439,0.5938,-1.6202,-0.3242,-0.112,1.2929
C0054,NY Community 054,NY,2025,42383,10018,39611,43.8,13.94,0.725,3192.3,0,0.3904,-0.2227,0.822,-1.6006,-0.3904,0.2824,0.0
C0055,GA Community 055,GA,2025,32713,5944,37716,39.45,9.36,3.067,694.9,0,-1.1623,-0.3286,0.795,1.34,2.6488,-0.8068,0.0
C0056,MI Community 056,MI,2025,6492,1354,69276,26.18,36.71,2.041,1099.5,0,0.2149,1.4963,1.2438,0.8319,0.1107,0.932,0.0
C0057,WI Community 057,WI,2025,41705,10661,79869,25.23,27.41,5.01,470.1,0,-1.7891,-0.0012,-0.1394,0.5357,0.5862,1.8258,0.0
C0058,TN Community 058,TN,2025,127181,27031,81235,27.26,48.19,4.4,148.3,0,0.534,0.5952,0.4236,0.4999,-0.148,-1.2541,0.0
C0059,GA Community 059,GA,2025,26864,5712,52363,30.73,33.21,2.148,1154.6,0,-0.1598,-1.0,-1.6705,-0.7235,-0.9177,-0.022,0.0
C0060,TN Community 060,TN,2025,57564,13592,69120,24.14,27.08,2.78,456.8,1,-1.2903,-1.1186,-0.3452,0.3015,0.2707,1.4816,1.7372
C0061,GA Community 061,GA,2025,90575,22736,86466,21.82,27.63,2.508,672.6,0,0.8094,-1.0324,-0.9235,-0.5628,-1.6213,1.1837,0.0
C0062,FL Community 062,FL,2025,94925,18386,85904,28.26,37.53,5.969,2026.0,0,0.884,0.0407,0.013,0.8441,-0.3951,-1.5735,0.0
C0063,AZ Community 063,AZ,2025,103746,22799,104404,19.82,44.44,2.848,1143.8,0,-0.3229,1.0708,0.7573,0.7364,0.1775,-0.4273,0.0
C0064,TX Community 064,TX,2025,39495,8737,65831,27.84,29.24,2.633,798.9,0,0.3975,-0.6072,-0.1034,0.3281,0.9497,0.8405,0.0
C0065,VA Community 065,VA,2025,112859,23459,73956,26.03,46.24,3.328,1480.1,0,-0.8425,-1.6944,-0.9889,0.0485,-0.6463,0.0653,0.0
